#S 2  zapline mono 16.3912 14.118 2709 100 
#D Wed Sep 25 11:09:41 2024
energy_offset(keV) muT mon_2 ion_1_1
7.84363 -0.6160278059007016 23982.5 44405.1
7.84413 -0.6163641753603316 23981.2 44417.6
7.84463 -0.6168936050629564 23974.9 44429.4
7.84513 -0.6171442846351834 23958.4 44410.0
7.84563 -0.6173513774894065 23901.7 44313.9
7.84613 -0.6177718025023266 23772.5 44093.0
7.84663 -0.6182291900454272 23685.4 43951.5
7.84713 -0.6186483191511789 23759.8 44108.2
7.84763 -0.6191263826401153 23821.3 44243.5
7.84813 -0.618848869739955 23711.9 44028.0
7.84863 -0.6193782595152707 23597.7 43839.1
7.84913 -0.6197607993134242 23893.9 44406.4
7.84963 -0.620173906509193 24079.1 44769.2
7.85013 -0.6203494838927373 24107.2 44829.2
7.85063 -0.6208369308020149 24087.4 44814.3
7.85113 -0.6211210667933833 24083.4 44819.4
7.85163 -0.621438872874719 24083.8 44834.6
7.85213 -0.6218843815073498 24071.8 44832.2
7.85263 -0.6221240075969259 24063.0 44826.5
7.85313 -0.6223642998561214 24067.7 44846.1
7.85363 -0.6230575838995264 24067.2 44876.2
7.85413 -0.6230915214383962 24067.0 44877.3
7.85463 -0.6234278602947259 24060.2 44879.8
7.85513 -0.6236324201753417 24065.9 44899.5
7.85563 -0.6243012528718628 24050.5 44900.9
7.85613 -0.6245567638251609 24069.7 44948.2
7.85663 -0.6249652970287162 24060.6 44949.5
7.85713 -0.6252863715233711 24051.3 44946.6
7.85763 -0.6255411892961424 24059.3 44973.0
7.85813 -0.6258388704192513 24068.0 45002.7
7.85863 -0.6261176428607397 24066.0 45011.4
7.85913 -0.6264777116972919 24056.8 45010.4
7.85963 -0.62707044522425 24049.2 45023.0
7.86013 -0.6274133800174813 24069.3 45076.0
7.86063 -0.6274773977011432 24058.8 45059.3
7.86113 -0.6278377472704353 24057.0 45072.2
7.86163 -0.6282628521736767 24064.3 45105.0
7.86213 -0.6287092868460388 24062.6 45121.8
7.86263 -0.6290387018438858 24071.5 45153.4
7.86313 -0.629328376424779 24073.7 45170.6
7.86363 -0.6295812801112527 24066.6 45168.7
7.86413 -0.6299603652897767 24066.4 45185.5
7.86463 -0.6305143724060425 24065.5 45209.0
7.86513 -0.6309959101160529 24064.5 45228.7
7.86563 -0.6312705779680446 24077.2 45265.0
7.86613 -0.6318592491866387 24058.3 45256.2
7.86663 -0.6324923446071811 24047.6 45264.7
7.86713 -0.63243144104775 24061.7 45288.6
7.86763 -0.6332062870340733 24054.1 45309.2
7.86813 -0.6333317490960482 24067.7 45340.5
7.86863 -0.6334627510072062 24056.1 45324.6
7.86913 -0.6337073764668162 24060.4 45343.9
7.86963 -0.6342282929425338 24061.0 45368.5
7.87013 -0.6346974111138891 24059.4 45386.9
7.87063 -0.6351437148065254 24057.6 45403.7
7.87113 -0.6357855791918037 24051.1 45420.5
7.87163 -0.6362375832257018 24046.3 45432.1
7.87213 -0.6362574789523617 24039.6 45420.3
7.87263 -0.636314314083926 24049.3 45441.3
7.87313 -0.6365912643940439 24055.7 45466.0
7.87363 -0.6369864989267797 24045.4 45464.3
7.87413 -0.6373019330124565 24027.6 45445.2
7.87463 -0.6377758642187851 24027.7 45466.8
7.87513 -0.6381795765414591 24020.9 45472.2
7.87563 -0.638457412772059 24014.9 45473.7
7.87613 -0.6388088891507172 24009.9 45480.2
7.87663 -0.6391699326628889 24000.1 45478.0
7.87713 -0.6393632812235046 23985.9 45459.9
7.87763 -0.6396289676927466 23965.5 45433.3
7.87813 -0.6400352431077336 23938.7 45401.0
7.87863 -0.6408383493493294 23890.1 45345.1
7.87913 -0.6408695327352416 23811.9 45198.2
7.87963 -0.6412554143001499 23608.0 44828.3
7.88013 -0.6419510236865347 23157.1 44002.6
7.88063 -0.6423764862973906 22302.6 42396.8
7.88113 -0.642594083520769 22246.8 42300.3
7.88163 -0.6427325557407565 23169.2 44060.3
7.88213 -0.6430354161250313 24011.2 45675.2
7.88263 -0.6434479738534742 24231.0 46112.3
7.88313 -0.6436752171169531 24218.6 46099.2
7.88363 -0.6439076667584156 24201.6 46077.6
7.88413 -0.6442635909400716 24183.8 46060.1
7.88463 -0.6445563563721132 24178.2 46062.9
7.88513 -0.6448759396282109 24171.0 46063.9
7.88563 -0.6452508480844645 24171.6 46082.3
7.88613 -0.6456819760655153 24152.9 46066.6
7.88663 -0.6462487851981417 24144.6 46076.8
7.88713 -0.6465541432430009 24146.5 46094.5
7.88763 -0.6468051123606103 24151.4 46115.4
7.88813 -0.647295254229454 24151.3 46137.9
7.88863 -0.6476089432838574 24141.9 46134.3
7.88913 -0.647760309792247 24138.6 46135.1
7.88963 -0.6483803337573255 24137.2 46161.0
7.89013 -0.6487792692778999 24140.0 46184.7
7.89063 -0.6490126980506913 24137.3 46190.4
7.89113 -0.6492874721015337 24138.6 46205.6
7.89163 -0.649857717778855 24136.8 46228.5
7.89213 -0.6500352065355192 24140.4 46243.5
7.89263 -0.650496713754897 24133.0 46250.6
7.89313 -0.650922346215195 24125.8 46256.6
7.89363 -0.6510948284900877 24128.0 46268.8
7.89413 -0.651496754244375 24126.3 46284.2
7.89463 -0.6518562322552199 24124.3 46297.0
7.89513 -0.6521257902339567 24134.8 46329.6
7.89563 -0.65236228079442 24133.0 46337.0
7.89613 -0.652787592246895 24127.5 46346.2
7.89663 -0.6532677556187327 24136.9 46386.5
7.89713 -0.6533942415065453 24139.0 46396.5
7.89763 -0.6537400981657518 24138.4 46411.3
7.89813 -0.6541314961036867 24134.3 46421.6
7.89863 -0.6544629677972571 24131.0 46430.7
7.89913 -0.6547364372378949 24137.2 46455.3
7.89963 -0.6550572620426042 24144.0 46483.3
7.90013 -0.6556501167705765 24133.5 46490.6
7.90063 -0.6559433717228083 24136.3 46509.7
7.90113 -0.6559687633132256 24139.9 46517.9
7.90163 -0.6562158440564053 24137.3 46524.3
7.90213 -0.6566269895354802 24140.2 46549.0
7.90263 -0.6571408500429644 24136.8 46566.3
7.90313 -0.6576554461610885 24141.8 46599.9
7.90363 -0.6580028721574402 24138.1 46609.1
7.90413 -0.658263519056222 24131.0 46607.5
7.90463 -0.6586059964798795 24132.3 46626.0
7.90513 -0.6590710601487154 24134.0 46651.0
7.90563 -0.6595344080912824 24133.8 46672.2
7.90613 -0.6595186310661274 24149.9 46702.5
7.90663 -0.6597856453065545 24148.1 46711.5
7.90713 -0.6600021795244306 24148.9 46723.1
7.90763 -0.6601792425115085 24146.7 46727.3
7.90813 -0.6606834265314753 24142.7 46743.1
7.90863 -0.6611396766347751 24148.9 46776.4
7.90913 -0.6615711170605574 24145.9 46790.7
7.90963 -0.661960720125513 24137.6 46792.8
7.91013 -0.6621603189484848 24141.8 46810.4
7.91063 -0.6623788688572515 24145.4 46827.6
7.91113 -0.6629085138027595 24143.6 46848.9
7.91163 -0.6632422169977455 24149.0 46875.0
7.91213 -0.6635942574617768 24146.2 46886.1
7.91263 -0.6640967683506206 24135.4 46888.6
7.91313 -0.6643025583354388 24140.1 46907.5
7.91363 -0.6645173281515568 24145.5 46928.0
7.91413 -0.664925682592323 24152.3 46960.5
7.91463 -0.6653993186362229 24157.4 46992.7
7.91513 -0.6660096944534987 24154.8 47016.3
7.91563 -0.6666817064625127 24149.5 47037.5
7.91613 -0.6667541875905436 24150.4 47042.7
7.91663 -0.6666301267466898 24147.3 47030.8
7.91713 -0.6671469831287493 24152.8 47065.9
7.91763 -0.6671310487872191 24157.4 47074.0
7.91813 -0.6676026468211076 24151.7 47085.2
7.91863 -0.6679560749640439 24156.8 47111.6
7.91913 -0.6682149811312174 24165.2 47140.3
7.91963 -0.6682856648433395 24168.1 47149.2
7.92013 -0.6684410531147444 24157.4 47135.8
7.92063 -0.6688570706438464 24147.1 47135.3
7.92113 -0.6691433117748382 24163.8 47181.3
7.92163 -0.6695959917345686 24166.7 47208.4
7.92213 -0.669802873540011 24164.0 47212.9
7.92263 -0.6702902696290854 24159.6 47227.2
7.92313 -0.6706588816861457 24167.6 47260.5
7.92363 -0.6710405635292545 24163.1 47269.7
7.92413 -0.6713538552704993 24164.7 47287.4
7.92463 -0.6715623279672848 24169.0 47305.7
7.92513 -0.6719174495571197 24173.4 47331.2
7.92563 -0.6724264690103983 24177.6 47363.6
7.92613 -0.6727382775813767 24174.4 47372.0
7.92663 -0.6733766458615976 24175.4 47404.2
7.92713 -0.6736779453227858 24169.0 47405.9
7.92763 -0.6736742063202004 24164.4 47396.7
7.92813 -0.6743172274883902 24168.1 47434.6
7.92863 -0.6743770262798481 24162.5 47426.4
7.92913 -0.6747171124913488 24166.2 47449.8
7.92963 -0.6750973261201569 24169.5 47474.3
7.93013 -0.6756301900312017 24164.4 47489.6
7.93063 -0.6761936621836633 24162.7 47512.9
7.93113 -0.6762756440349936 24173.4 47538.0
7.93163 -0.6765033513209604 24174.6 47551.1
7.93213 -0.6770082621212737 24171.1 47568.2
7.93263 -0.6770864285563012 24174.7 47579.0
7.93313 -0.6771698936262406 24185.0 47603.2
7.93363 -0.6776494639882995 24180.5 47617.3
7.93413 -0.6782600739830159 24171.9 47629.5
7.93463 -0.6786267727557759 24172.1 47647.3
7.93513 -0.6787047529489841 24180.2 47667.0
7.93563 -0.678955603726982 24178.7 47676.0
7.93613 -0.679452590802211 24167.5 47677.7
7.93663 -0.6794187527982041 24179.2 47699.1
7.93713 -0.6798375435308569 24181.1 47722.7
7.93763 -0.6803937642346645 24184.7 47756.5
7.93813 -0.6805069027584997 24190.0 47772.3
7.93863 -0.6807553393783986 24170.4 47745.5
7.93913 -0.6808929762566344 24174.2 47759.5
7.93963 -0.6814246956183156 24190.4 47817.0
7.94013 -0.6819767288411905 24188.1 47838.8
7.94063 -0.6821541499999447 24176.2 47823.8
7.94113 -0.6824857161712217 24183.9 47854.9
7.94163 -0.682657255898422 24200.1 47895.1
7.94213 -0.683302943737215 24184.7 47895.7
7.94263 -0.6834645977877007 24173.2 47880.6
7.94313 -0.6838931323325561 24161.7 47878.2
7.94363 -0.6841219021490853 24175.7 47917.1
7.94413 -0.6843395573270313 24183.6 47943.1
7.94463 -0.6847180117190084 24173.3 47940.9
7.94513 -0.6849908085118357 24165.0 47937.5
7.94563 -0.6852466488285738 24168.6 47956.8
7.94613 -0.6858605278635922 24171.6 47992.2
7.94663 -0.6861119615019714 24177.9 48016.8
7.94713 -0.686111705350133 24177.0 48015.1
7.94763 -0.6868917976649126 24170.2 48038.9
7.94813 -0.6872919026725423 24186.0 48089.7
7.94863 -0.6874397851009864 24196.5 48117.6
7.94913 -0.6878556840526533 24179.7 48104.1
7.94963 -0.688274777356933 24176.2 48117.4
7.95013 -0.688461192969257 24185.3 48144.4
7.95063 -0.6887231431732023 24175.0 48136.6
7.95113 -0.689193762885195 24175.2 48159.5
7.95163 -0.6893412914776448 24175.2 48166.7
7.95213 -0.6894331407463173 24164.4 48149.6
7.95263 -0.6899669439023841 24157.2 48160.9
7.95313 -0.690367057184762 24172.3 48210.3
7.95363 -0.690608704272881 24182.5 48242.3
7.95413 -0.6910926787684883 24176.7 48254.1
7.95463 -0.6915507150380814 24171.3 48265.5
7.95513 -0.6917798652492795 24177.7 48289.4
7.95563 -0.6921447958944839 24184.4 48320.4
7.95613 -0.692567718160807 24180.9 48333.8
7.95663 -0.6927710881237393 24170.2 48322.2
7.95713 -0.692608825929345 24172.7 48319.3
7.95763 -0.6932478938957448 24173.8 48352.4
7.95813 -0.6936075041984877 24191.9 48406.2
7.95863 -0.693673408894778 24170.6 48366.7
7.95913 -0.6939888123745508 24148.6 48338.0
7.95963 -0.6945574715685552 24156.5 48381.1
7.96013 -0.6948889043547583 24171.1 48426.5
7.96063 -0.6952859346525031 24177.8 48459.1
7.96113 -0.6954305573492925 24183.2 48476.9
7.96163 -0.6956810259962338 24180.2 48483.1
7.96213 -0.6960807208092209 24178.5 48499.1
7.96263 -0.6965123595884386 24177.0 48517.0
7.96313 -0.6967849412197227 24167.9 48511.9
7.96363 -0.6969548968610842 24160.7 48505.8
7.96413 -0.697412590785361 24150.6 48507.7
7.96463 -0.6977658909066583 24145.6 48514.8
7.96513 -0.6979604173419122 24148.1 48529.2
7.96563 -0.6981323640510964 24131.1 48503.4
7.96613 -0.6986587446313481 24132.0 48530.7
7.96663 -0.6989757765710412 24116.2 48514.3
7.96713 -0.6990992921262701 24104.1 48496.1
7.96763 -0.6995139207553839 24078.0 48463.5
7.96813 -0.7000391306081873 23982.5 48296.6
7.96863 -0.700348950973232 23681.8 47705.8
7.96913 -0.7005444905595556 23275.1 46895.8
7.96963 -0.7009638491132026 23314.5 46995.1
7.97013 -0.7013447479317867 24144.0 48685.5
7.97063 -0.7013778933583067 24285.1 48971.7
7.97113 -0.7016928988942401 24253.6 48923.5
7.97163 -0.701942638933831 24248.4 48925.2
7.97213 -0.7025163075711519 24243.1 48942.5
7.97263 -0.7029456005249685 24226.2 48929.4
7.97313 -0.703191480730806 24212.1 48913.1
7.97363 -0.7034290777815049 24209.5 48919.4
7.97413 -0.7037766332247252 24217.3 48952.1
7.97463 -0.7041537508383084 24229.0 48994.3
7.97513 -0.7042164206332473 24211.7 48962.3
7.97563 -0.7048511587501061 24201.7 48973.2
7.97613 -0.7050601008797165 24207.6 48995.4
7.97663 -0.7053926378679279 24205.4 49007.2
7.97713 -0.705603679476177 24209.5 49025.9
7.97763 -0.7059774499925194 24208.9 49043.1
7.97813 -0.706418765898096 24205.8 49058.4
7.97863 -0.7066834646777957 24207.0 49073.8
7.97913 -0.7068758887252979 24205.3 49079.8
7.97963 -0.7071218588353579 24197.7 49076.5
7.98013 -0.7074002060777436 24207.3 49109.6
7.98063 -0.7078883874361453 24193.8 49106.1
7.98113 -0.7081569872600284 24193.2 49118.1
7.98163 -0.7085154636304611 24200.1 49149.7
7.98213 -0.708704757989725 24204.0 49167.0
7.98263 -0.708801400579619 24201.3 49166.2
7.98313 -0.7091393394058586 24198.1 49176.3
7.98363 -0.7096143629453375 24203.4 49210.5
7.98413 -0.7094912313175894 24215.6 49229.2
7.98463 -0.7101763028986195 24202.1 49235.5
7.98513 -0.7108369832931899 24198.6 49260.9
7.98563 -0.7113588327250523 24188.9 49267.0
7.98613 -0.7116942134272121 24190.8 49287.3
7.98663 -0.7119840718591756 24190.8 49301.5
7.98713 -0.7121836348694318 24188.2 49306.2
7.98763 -0.7123205436575618 24189.9 49316.3
7.98813 -0.7126539835765975 24184.6 49322.1
7.98863 -0.7127528632592844 24188.1 49334.0
7.98913 -0.7132316089601545 24191.6 49364.9
7.98963 -0.7134705984230469 24195.2 49383.9
7.99013 -0.7138559721987541 24193.9 49400.4
7.99063 -0.7142968333082054 24184.9 49403.7
7.99113 -0.7145503199143284 24183.2 49412.8
7.99163 -0.7148208363689758 24184.1 49427.9
7.99213 -0.7153259760112914 24179.4 49443.3
7.99263 -0.7157053531364636 24185.6 49474.7
7.99313 -0.7159254899625891 24176.1 49466.3
7.99363 -0.7159382056382837 24181.4 49477.6
7.99413 -0.7164603938548507 24174.3 49489.0
7.99463 -0.7165934786452073 24181.8 49511.0
7.99513 -0.7169385052315711 24186.5 49537.6
7.99563 -0.7173645787727879 24182.2 49549.9
7.99613 -0.7176203025716096 24177.0 49552.0
7.99663 -0.7178689186722764 24175.2 49560.7
7.99713 -0.718074687908804 24168.7 49557.5
7.99763 -0.7184880693906778 24166.1 49572.6
7.99813 -0.7189511396088798 24168.6 49600.7
7.99863 -0.7190825498316299 24166.8 49603.5
7.99913 -0.7195102919652585 24170.3 49632.0
7.99963 -0.7199693148543578 24170.0 49654.0
8.00013 -0.7202736396439053 24169.0 49667.2
8.00063 -0.7205719507406946 24166.8 49677.6
8.00113 -0.7210313390296724 24153.0 49672.0
8.00163 -0.7215345250683337 24148.3 49687.2
8.00213 -0.7214213458757702 24152.8 49690.8
8.00263 -0.7217347530621264 24156.4 49713.8
8.00313 -0.7225150595349575 24148.3 49736.1
8.00363 -0.7229264275574606 24143.2 49746.0
8.00413 -0.7231614994463731 24142.0 49755.2
8.00463 -0.7233108188908596 24142.4 49763.4
8.00513 -0.7235173843404993 24142.7 49774.4
8.00563 -0.724202248735137 24141.9 49806.7
8.00613 -0.7244729579674145 24141.0 49818.4
8.00663 -0.7250610502225091 24141.0 49847.7
8.00713 -0.7252333756101783 24132.3 49838.4
8.00763 -0.7252333679482363 24141.4 49857.1
8.00813 -0.7254218790122996 24136.5 49856.4
8.00863 -0.7257936276239382 24127.6 49856.5
8.00913 -0.7260317999050196 24126.7 49866.6
8.00963 -0.7261178260778667 24124.3 49865.9
8.01013 -0.7268763901429891 24116.8 49888.2
8.01063 -0.7272879949309321 24114.1 49903.2
8.01113 -0.7275022654799128 24119.0 49924.0
8.01163 -0.727684446482757 24128.5 49952.8
8.01213 -0.728109135429257 24123.8 49964.2
8.01263 -0.7285350247252882 24117.1 49971.6
8.01313 -0.7287560385519847 24120.6 49989.9
8.01363 -0.7289100790133939 24121.6 49999.7
8.01413 -0.7292674668925516 24099.8 49972.4
8.01463 -0.7295316632928198 24114.0 50015.1
8.01513 -0.7296389591923633 24114.0 50020.4
8.01563 -0.7302102602199086 24100.5 50021.0
8.01613 -0.7307383324698468 24096.3 50038.8
8.01663 -0.7308118291568467 24089.8 50028.9
8.01713 -0.7310641618115248 24086.0 50033.6
8.01763 -0.7316772573935756 24090.8 50074.2
8.01813 -0.731859268697283 24096.7 50095.7
8.01863 -0.7321489373601497 24101.5 50120.1
8.01913 -0.7324066670246803 24077.0 50082.1
8.01963 -0.7328292020945736 24083.0 50115.7
8.02013 -0.7332721439349791 24086.4 50145.0
8.02063 -0.7336187207476144 24089.9 50169.7
8.02113 -0.7339123431748072 24081.4 50166.7
8.02163 -0.7341739213562589 24073.0 50162.4
8.02213 -0.7344323863080364 24084.6 50199.5
8.02263 -0.7348131286121994 24097.8 50246.2
8.02313 -0.7349414580605161 24096.0 50248.9
8.02363 -0.7354308087846364 24067.3 50213.6
8.02413 -0.7358040274553691 24056.9 50210.6
8.02463 -0.7359912597879009 24071.4 50250.2
8.02513 -0.736302780946179 24085.3 50295.0
8.02563 -0.7366021874331692 24084.6 50308.5
8.02613 -0.7367367611051512 24069.8 50284.3
8.02663 -0.7372046495663075 24048.3 50263.0
8.02713 -0.7377148724882422 24066.8 50327.4
8.02763 -0.7384618376452365 24062.7 50356.4
8.02813 -0.7384725616495533 24067.8 50367.5
8.02863 -0.738673886936406 24069.4 50381.0
8.02913 -0.7390840219121448 24061.9 50386.0
8.02963 -0.739489741662837 24056.6 50395.3
8.03013 -0.7398652869733915 24058.7 50418.8
8.03063 -0.740266316425784 24059.1 50439.8
8.03113 -0.7405632846604675 24065.9 50469.0
8.03163 -0.7407475697198224 24060.6 50467.2
8.03213 -0.7413122906087295 24064.0 50502.8
8.03263 -0.741568982783332 24066.3 50520.7
8.03313 -0.7417837189700344 24072.3 50544.0
8.03363 -0.7421912860355712 24074.2 50568.6
8.03413 -0.7425728497496276 24070.0 50579.1
8.03463 -0.7426119526294906 24054.5 50548.5
8.03513 -0.7430311557899171 23964.3 50380.1
8.03563 -0.7432812451735932 23773.7 49991.9
8.03613 -0.7436926802314313 23747.2 49956.8
8.03663 -0.7441101209119786 23882.4 50262.1
8.03713 -0.7444724326181036 23991.5 50510.0
8.03763 -0.744653399104746 24042.7 50626.9
8.03813 -0.7449058173549877 24065.3 50687.3
8.03863 -0.7455836367424322 24067.0 50725.2
8.03913 -0.7456119894361445 24072.2 50737.7
8.03963 -0.7457402783802883 24076.6 50753.4
8.04013 -0.7460455114188049 24077.0 50769.8
8.04063 -0.7465173387950931 24080.3 50800.7
8.04113 -0.7467511849375916 24085.2 50822.9
8.04163 -0.7469509860149456 24084.7 50832.1
8.04213 -0.7474484669369801 24078.2 50843.7
8.04263 -0.7480666880475918 24077.5 50873.6
8.04313 -0.7482636664792195 24094.5 50919.5
8.04363 -0.7481133301725975 24102.1 50928.0
8.04413 -0.74870122874716 24097.6 50948.4
8.04463 -0.7491623610614696 24089.4 50954.7
8.04513 -0.7492172055179972 24104.1 50988.5
8.04563 -0.7495786969170838 24117.3 51034.8
8.04613 -0.7501110254124731 24117.3 51062.0
8.04663 -0.7499651976572853 24122.0 51064.5
8.04713 -0.7499645993020844 24117.3 51054.5
8.04763 -0.7506001888809491 24122.7 51098.4
8.04813 -0.7509427205798896 24128.7 51128.6
8.04863 -0.7512304202595238 24138.8 51164.7
8.04913 -0.7515520834852419 24136.0 51175.2
8.04963 -0.7518996727487626 24133.3 51187.4
8.05013 -0.7523216380191929 24140.4 51224.0
8.05063 -0.7527948669474043 24145.3 51258.6
8.05113 -0.7529128128270198 24142.7 51259.2
8.05163 -0.7531864337973236 24156.7 51303.0
8.05213 -0.7537847170087132 24157.2 51334.7
8.05263 -0.7541256435042958 24152.4 51342.0
8.05313 -0.7544140846550097 24156.3 51365.1
8.05363 -0.754769289869266 24158.8 51388.8
8.05413 -0.7551262378455795 24159.3 51408.1
8.05463 -0.7553941019261612 24172.9 51450.8
8.05513 -0.7557773211972159 24166.1 51456.0
8.05563 -0.7559922282353314 24175.5 51487.2
8.05613 -0.7564039580719736 24181.5 51521.1
8.05663 -0.7567196309774681 24184.8 51544.5
8.05713 -0.757051401869877 24190.4 51573.4
8.05763 -0.7573512095008702 24197.2 51603.4
8.05813 -0.7575688046198727 24202.2 51625.4
8.05863 -0.7579040069851857 24205.9 51650.5
8.05913 -0.7583060573951375 24205.0 51669.4
8.05963 -0.7584396429957247 24215.2 51698.1
8.06013 -0.7588981123052425 24217.0 51725.6
8.06063 -0.7592527566808901 24220.1 51750.5
8.06113 -0.7594191225478708 24226.9 51773.6
8.06163 -0.7597211093658603 24231.6 51799.5
8.06213 -0.76033480488288 24232.6 51833.3
8.06263 -0.7608624619064966 24238.7 51873.8
8.06313 -0.7609102109404073 24245.6 51891.0
8.06363 -0.7611913619516382 24248.5 51911.7
8.06413 -0.7614555011133753 24252.5 51934.0
8.06463 -0.7616636354194106 24258.5 51957.7
8.06513 -0.7618213281471713 24265.5 51980.9
8.06563 -0.76212572091058 24273.4 52013.8
8.06613 -0.7626217948268239 24280.6 52055.0
8.06663 -0.7627183331283138 24279.1 52056.8
8.06713 -0.7631755266169531 24280.8 52084.3
8.06763 -0.7633195868945503 24288.8 52108.9
8.06813 -0.7635912238844547 24298.2 52143.2
8.06863 -0.7640875557897625 24300.4 52173.8
8.06913 -0.7645099979973546 24298.2 52191.1
8.06963 -0.7646119003409155 24302.9 52206.5
8.07013 -0.7645598954603037 24319.3 52239.0
8.07063 -0.7650591344155034 24314.1 52253.9
8.07113 -0.7657261212988802 24316.6 52294.1
8.07163 -0.7658961955087027 24321.3 52313.2
8.07213 -0.7661726250611997 24328.3 52342.7
8.07263 -0.7665252036195256 24337.4 52380.9
8.07313 -0.7669240797446985 24339.0 52405.1
8.07363 -0.767369095651393 24329.2 52407.4
8.07413 -0.7675438001224419 24335.2 52429.4
8.07463 -0.7678545276317769 24338.8 52453.4
8.07513 -0.7681946608952284 24356.0 52508.3
8.07563 -0.7686801218820966 24349.4 52519.7
8.07613 -0.7689916883502759 24352.2 52542.0
8.07663 -0.7691991561674808 24360.7 52571.4
8.07713 -0.7694557644168082 24361.5 52586.6
8.07763 -0.7696714003684904 24360.5 52595.7
8.07813 -0.7696081110610281 24364.9 52601.8
8.07863 -0.769995901496891 24372.8 52639.4
8.07913 -0.7706407989531163 24378.4 52685.4
8.07963 -0.770979326972108 24379.4 52705.4
8.08013 -0.7712115735175659 24379.9 52718.8
8.08063 -0.7714999914948193 24382.6 52739.9
8.08113 -0.771748971631428 24386.8 52761.9
8.08163 -0.7718218268104091 24390.3 52773.3
8.08213 -0.7724909501522036 24393.8 52816.3
8.08263 -0.7728172593498731 24397.3 52841.1
8.08313 -0.7730649158532208 24396.6 52852.8
8.08363 -0.7733431448499636 24400.9 52876.8
8.08413 -0.773773513558436 24406.2 52911.1
8.08463 -0.7741959514863528 24406.3 52933.6
8.08513 -0.7743258091549922 24401.7 52930.5
8.08563 -0.7744645087074793 24400.0 52934.1
8.08613 -0.7749111293526963 24404.4 52967.2
8.08663 -0.7752707681332427 24422.1 53024.8
8.08713 -0.7755876656701222 24420.8 53038.8
8.08763 -0.775881779644176 24417.8 53047.9
8.08813 -0.7761125111121732 24418.7 53062.0
8.08863 -0.7762777934605993 24420.0 53073.7
8.08913 -0.7765340212248466 24434.4 53118.6
8.08963 -0.7769379663757854 24417.6 53103.4
8.09013 -0.7769349568151896 24423.9 53117.0
8.09063 -0.7773510638083299 24431.2 53155.1
8.09113 -0.7777990989319042 24428.3 53172.5
8.09163 -0.7781286538054689 24427.6 53188.5
8.09213 -0.7784042703720713 24436.5 53222.6
8.09263 -0.778708434081194 24439.5 53245.4
8.09313 -0.7791707994316229 24429.4 53247.9
8.09363 -0.779303788540409 24436.4 53270.3
8.09413 -0.7796059206265031 24440.8 53295.9
8.09463 -0.7799363287931192 24441.4 53314.9
8.09513 -0.7802806441829762 24436.5 53322.6
8.09563 -0.7805852713087472 24433.8 53332.9
8.09613 -0.7807732700440497 24444.2 53365.5
8.09663 -0.7811080821888211 24445.0 53385.2
8.09713 -0.7813562440116094 24444.1 53396.5
8.09763 -0.7813630917006262 24443.3 53395.0
8.09813 -0.7818643241693828 24440.6 53415.9
8.09863 -0.7823269807656671 24440.9 53441.3
8.09913 -0.78244061959369 24443.0 53452.0
8.09963 -0.7824368090989221 24443.4 53452.6
8.10013 -0.7827823188217873 24444.6 53473.8
8.10063 -0.7830938284726974 24434.2 53467.7
8.10113 -0.7836449587525058 24447.4 53526.0
8.10163 -0.7838192542692168 24449.5 53540.0
8.10213 -0.7840601805241585 24448.5 53550.7
8.10263 -0.7843483989067352 24448.3 53565.7
8.10313 -0.7845781338632425 24446.1 53573.3
8.10363 -0.7851412569571199 24442.1 53594.6
8.10413 -0.7852550324025757 24432.7 53580.1
8.10463 -0.7854548936025221 24432.8 53591.0
8.10513 -0.7858985828298234 24441.0 53632.9
8.10563 -0.7861772510692888 24435.4 53635.5
8.10613 -0.7864678280359416 24430.9 53641.1
8.10663 -0.7868718578251161 24434.3 53670.3
8.10713 -0.7871209251167244 24427.2 53668.0
8.10763 -0.7876284477512129 24436.6 53716.0
8.10813 -0.7877036398787652 24434.6 53715.6
